Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,301,4.4,2.77,3.92,1.73,42693,9890,1,0,0
Groves,Example Trial,301,0.75,1.31,1.46,1.01,25756,1950,0,0,0
Groves,Example Trial,301,4.95,2.44,3.37,1.82,30233,9362,0,0,0
Groves,Example Trial,301,3.26,1.9,3.26,1.55,29450,7280,0,0,0
Groves,Example Trial,301,2.08,1.64,2.49,1.43,28074,4797,0,0,0
Groves,Example Trial,301,3.72,1.96,3.02,1.73,27527,7482,0,0,0
Groves,Example Trial,301,2.63,1.76,2.84,1.48,28127,5961,0,0,0
Groves,Example Trial,301,3.26,2.26,2.81,1.64,31947,6764,0,0,1
Groves,Example Trial,301,3.39,2.02,3.23,1.58,30409,7520,0,0,0
Groves,Example Trial,301,2.41,1.84,2.57,1.47,28843,5386,0,0,0
Groves,Example Trial,301,4.09,2.63,4.21,1.75,47375,9296,1,1,1
Groves,Example Trial,301,1.73,1.82,2.04,1.45,31118,3984,0,0,0
Groves,Example Trial,301,3.93,2.14,3.18,1.78,30822,8027,0,0,0
Groves,Example Trial,301,1.82,1.78,2.12,1.44,29857,4268,0,0,0
Groves,Example Trial,301,4.74,2.14,3.52,1.78,28287,9199,0,0,0
Groves,Example Trial,301,5.17,2.1,3.79,1.78,27402,9873,0,0,0
Groves,Example Trial,301,2.12,1.9,2.36,1.37,28976,5100,0,0,0
Groves,Example Trial,301,0.83,1.6,1.46,0.94,26455,2422,0,0,0
Groves,Example Trial,301,4.64,2.02,3.52,1.88,28809,8832,0,0,0
Groves,Example Trial,301,2.56,2.53,1.75,1.74,30093,5165,0,0,1
Groves,Example Trial,301,1.78,1.47,2.28,1.43,26925,3934,0,0,0
Groves,Example Trial,301,1.99,2.12,2.2,1.42,33280,4864,0,0,0
Groves,Example Trial,301,0.97,1.43,1.64,1.18,28529,2425,0,0,0
Groves,Example Trial,301,3.65,2.57,2.6,1.76,32220,7528,0,0,0
Groves,Example Trial,301,1.38,1.86,1.46,1.42,27943,3135,0,0,0
Groves,Example Trial,301,3.4,2.67,2.41,1.65,31227,7232,0,0,1
Groves,Example Trial,301,3.68,1.98,3.34,1.73,31089,7823,0,0,0
Groves,Example Trial,301,3.43,1.9,3.18,1.64,28888,7140,0,0,0
Groves,Example Trial,301,3.41,2,3.02,1.67,29580,7092,0,0,0
Groves,Example Trial,301,1.92,1.8,2.2,1.35,27843,4628,0,0,0
Groves,Example Trial,301,2.98,2.36,2.62,1.56,32368,6455,0,0,0
Groves,Example Trial,301,2.23,1.74,2.52,1.55,30477,4909,0,0,0
Groves,Example Trial,301,2.62,1.98,2.62,1.55,30690,5875,0,0,0
Groves,Example Trial,301,1.64,1.68,2.36,1.2,29010,4407,0,0,0
Groves,Example Trial,301,3.13,2.42,2.25,1.8,31313,6244,0,0,1
Groves,Example Trial,301,2.2,1.68,2.57,1.44,28260,5151,0,0,0
Groves,Example Trial,301,3.34,1.82,2.97,1.79,28969,6420,0,0,0
Groves,Example Trial,301,3.36,2.16,2.84,1.67,30489,7066,0,0,0
Groves,Example Trial,301,2.24,1.9,2.17,1.64,30186,4602,0,0,0
Groves,Example Trial,301,2.52,2.22,1.88,1.56,25836,5193,0,0,0
Groves,Example Trial,301,3.29,2.48,2.46,1.72,31894,6854,0,0,0
Groves,Example Trial,301,0.69,1.23,1.4,0.98,24457,1792,0,0,0
Groves,Example Trial,301,1.69,2.06,1.67,1.39,28295,3972,0,0,0
Groves,Example Trial,301,1.99,2.1,1.83,1.52,29353,4327,0,0,0
Groves,Example Trial,301,1.05,1.72,1.38,1.17,26448,2774,0,0,0
,,,,,,,,,,,
Culls Weight,0.1,,,,,,,,,,
,,,,,,,,,,,
Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,302,1.54,1.94,1.7,1.41,30195,3471,0,0,0
Groves,Example Trial,302,0.71,1.41,1.22,0.98,23743,1872,0,0,0
Groves,Example Trial,302,1.71,1.76,2.31,1.26,29957,4433,0,0,0
Groves,Example Trial,302,3.96,2.1,3.44,1.65,30100,8465,0,0,0
Groves,Example Trial,302,4.33,1.94,3.47,1.79,27828,8428,0,0,0
Groves,Example Trial,302,1.9,1.68,2.36,1.43,29840,4321,0,0,0
Groves,Example Trial,302,3.67,1.94,3.21,1.62,27488,7750,0,0,0
Groves,Example Trial,302,2.5,1.84,2.84,1.5,31353,5876,0,0,0
Groves,Example Trial,302,3.51,1.94,3.02,1.69,28209,7161,0,0,0
Groves,Example Trial,302,2.57,2.16,2.62,1.52,33470,5895,0,0,0
Groves,Example Trial,302,2.81,2.06,2.84,1.51,31438,6238,0,0,0
Groves,Example Trial,302,4.05,2.24,2.86,1.84,29105,7338,0,0,0
Groves,Example Trial,302,3.03,2.73,2.17,1.57,30695,6629,0,0,0
Groves,Example Trial,302,3.52,2.16,3.15,1.6,30927,7663,0,0,0
Groves,Example Trial,302,1.04,1.41,1.7,1.22,28118,2588,0,0,0
Groves,Example Trial,302,2.48,2.57,1.96,1.43,29045,5973,0,0,0
Groves,Example Trial,302,2.49,2.06,2.23,1.57,28964,5506,0,0,0
Groves,Example Trial,302,1.78,1.72,2.31,1.58,35267,3861,0,0,0
Groves,Example Trial,302,2.9,2.32,2.12,1.56,26457,6153,0,0,0
Groves,Example Trial,302,2.69,2,2.62,1.61,31362,5803,0,0,0
Groves,Example Trial,302,3.25,1.86,2.97,1.69,28725,6614,0,0,0
Groves,Example Trial,302,0.94,1.19,1.85,1.2,28104,2239,0,0,0
Groves,Example Trial,302,5.41,3.64,3.21,1.75,37796,11445,1,1,0
Groves,Example Trial,302,2.97,2.14,2.86,1.51,31117,6665,0,0,0
Groves,Example Trial,302,4.44,2.18,3.29,1.79,28914,8607,0,0,0
Groves,Example Trial,302,4.18,2.14,3.66,1.68,31479,8643,0,0,0
Groves,Example Trial,302,1.53,2.04,1.51,1.37,27582,3610,0,0,0
Groves,Example Trial,302,1.28,1.49,2.15,1.23,30783,3393,0,0,0
Groves,Example Trial,302,4.15,2,3.68,1.67,29617,8713,0,0,0
Groves,Example Trial,302,2.48,1.86,2.46,1.58,29151,5287,0,0,0
Groves,Example Trial,302,5.38,2.32,3.42,1.97,29053,9638,0,0,0
Groves,Example Trial,302,2.8,1.86,2.81,1.54,28746,6121,0,0,0
Groves,Example Trial,302,1.6,2,1.64,1.38,28290,3809,0,0,0
Groves,Example Trial,302,1.86,1.64,2.15,1.55,29383,4004,0,0,0
Groves,Example Trial,302,2.64,2.1,2.01,1.71,27340,5038,0,0,0
Groves,Example Trial,302,0.28,0.32,1.64,1.36,25490,210,0,0,0
Groves,Example Trial,302,2.42,1.45,2.97,1.62,28828,4981,0,0,0
Groves,Example Trial,302,3.91,2.1,3.18,1.78,30401,7816,0,0,0
Groves,Example Trial,302,3.28,2.28,2.62,1.67,30414,6480,0,0,0
Groves,Example Trial,302,1.8,1.94,1.72,1.58,29289,3881,0,0,0
Groves,Example Trial,302,2.83,2.16,2.49,1.62,30788,5974,0,0,0
Groves,Example Trial,302,2.65,2.55,1.99,1.62,31021,5939,0,0,0
Groves,Example Trial,302,2.76,2.04,2.73,1.57,31679,6126,0,0,0
Groves,Example Trial,302,1.35,1.62,1.83,1.31,28767,3305,0,0,0
Groves,Example Trial,302,3.09,1.8,3.15,1.57,28808,6735,0,0,0
Groves,Example Trial,302,2.7,2.22,2.38,1.68,32875,5712,0,0,0
Groves,Example Trial,302,4.3,2.08,3.68,1.65,29371,9000,0,0,0
Groves,Example Trial,302,3.48,2.14,3.07,1.59,30017,7413,0,0,0
Groves,Example Trial,302,2.05,2.36,1.7,1.51,29551,4739,0,0,0
Groves,Example Trial,302,4.33,2.12,3.37,1.78,29369,8585,0,0,0
Groves,Example Trial,302,4.43,2.53,3.66,1.59,33234,9595,0,0,0
Groves,Example Trial,302,1.67,2.16,1.75,1.27,28746,4293,0,0,0
Groves,Example Trial,302,2.71,2.3,2.49,1.5,31699,6225,0,0,0
Groves,Example Trial,302,3.23,2.32,2.33,1.79,29956,6247,0,0,0
Groves,Example Trial,302,1.99,1.94,1.8,1.54,27023,4124,0,0,0
Groves,Example Trial,302,2.46,2.12,2.01,1.57,27195,5209,0,0,0
Groves,Example Trial,302,1.35,1.78,1.96,1.34,34629,3336,0,0,0
Groves,Example Trial,302,7.93,2.42,5.46,1.99,33157,15402,0,0,0
Groves,Example Trial,302,2.85,1.8,3.18,1.5,30126,6623,0,0,0
Groves,Example Trial,302,1.33,1.53,1.8,1.36,28161,3049,0,0,0
Groves,Example Trial,302,1.97,1.86,2.28,1.47,31644,4628,0,0,0
Groves,Example Trial,302,4.36,2.08,3.5,1.77,29554,8781,0,0,0
Groves,Example Trial,302,5.04,2.14,3.74,1.89,30013,9476,0,0,0
Groves,Example Trial,302,2.41,1.7,2.91,1.41,28943,5801,0,0,0
Groves,Example Trial,302,5.28,2.59,3.87,1.8,34170,10776,0,0,0
Groves,Example Trial,302,2.55,1.8,2.57,1.61,29207,5556,0,0,0
Groves,Example Trial,302,2.83,2.69,1.96,1.69,31485,5950,0,0,1
Groves,Example Trial,302,2.87,2.34,2.41,1.62,31832,5952,0,0,0
Groves,Example Trial,302,4.7,2.46,3.13,1.9,31126,8721,0,0,0
Groves,Example Trial,302,3.32,1.88,3.18,1.61,28991,7227,0,0,0
Groves,Example Trial,302,2.39,2.53,1.78,1.54,29017,5359,0,0,0
Groves,Example Trial,302,1.42,1.74,1.67,1.47,30081,3200,0,0,0
Groves,Example Trial,302,2.63,2.02,2.76,1.66,35189,5400,0,0,0
Groves,Example Trial,302,0.69,1.13,1.38,1.04,23504,1701,0,0,0
Groves,Example Trial,302,1.18,1.86,1.48,1.22,28461,3032,0,0,0
Groves,Example Trial,302,1.69,1.51,1.96,1.62,28370,3373,0,0,0
Groves,Example Trial,302,2.47,1.92,2.62,1.48,30141,5527,0,0,0
Groves,Example Trial,302,1.15,1.78,1.54,1.21,28842,2991,0,0,0
Groves,Example Trial,302,2.38,2.32,1.88,1.6,29321,5172,0,0,1
Groves,Example Trial,302,0.49,1.05,1.01,1.01,21859,1050,0,0,0
Groves,Example Trial,302,1.66,2.02,1.7,1.38,28547,3906,0,0,0
Groves,Example Trial,302,0.75,1.53,1.22,0.95,23643,2096,0,0,0
Groves,Example Trial,302,9.35,2.57,5.83,2.03,32530,17242,1,1,0
Groves,Example Trial,302,2.45,2.77,1.85,1.44,30119,6075,0,0,0
Groves,Example Trial,302,2.1,1.9,2.31,1.46,30514,4905,0,0,0
Groves,Example Trial,302,2.82,1.86,2.78,1.62,29704,6016,0,0,0
Groves,Example Trial,302,7.64,2.38,4.29,2.06,27530,13066,0,0,0
Groves,Example Trial,302,2.88,2.06,2.73,1.6,31243,6120,0,0,0
Groves,Example Trial,302,2.45,2.42,2.31,1.44,32856,6032,0,0,0
Groves,Example Trial,302,1.71,1.96,1.88,1.56,33615,3708,0,0,0
Groves,Example Trial,302,2.54,1.92,2.73,1.43,29509,5930,0,0,0
Groves,Example Trial,302,3.21,2.3,2.41,1.79,30909,6329,0,0,0
Groves,Example Trial,302,5.27,2.02,3.9,1.92,28701,9865,0,0,0
Groves,Example Trial,302,1.02,1.62,1.38,1.17,25643,2519,0,0,0
Groves,Example Trial,302,2.38,1.86,2.62,1.48,30303,5427,0,0,0
Groves,Example Trial,302,1.9,2.12,1.7,1.51,28642,4230,0,0,0
Groves,Example Trial,302,4.02,2.02,3.18,1.83,29241,7613,0,0,0
Groves,Example Trial,302,3.42,2.18,2.57,1.84,30142,6445,0,0,0
Groves,Example Trial,302,1.7,1.51,2.52,1.25,27979,4389,0,0,0
Groves,Example Trial,302,1.88,2.26,1.8,1.37,29644,4566,0,0,0
Groves,Example Trial,302,0.83,1.51,1.48,1.06,28540,2234,0,0,0
Groves,Example Trial,302,5.42,2.22,3.9,1.91,30510,10366,0,0,0
Groves,Example Trial,302,2.51,1.82,2.65,1.56,29975,5545,0,0,0
Groves,Example Trial,302,2.43,1.92,2.49,1.52,29904,5257,0,0,0
Groves,Example Trial,302,1.2,1.39,1.85,1.28,27429,2956,0,0,0
Groves,Example Trial,302,5.7,2.46,3.95,1.83,31196,10943,0,0,0
Groves,Example Trial,302,2.48,1.72,2.84,1.47,28954,5876,0,0,0
Groves,Example Trial,302,1.62,1.53,1.88,1.52,26988,3307,0,0,0
Groves,Example Trial,302,1.91,2.08,2.01,1.49,32614,4389,0,0,0
Groves,Example Trial,302,2.45,1.78,2.54,1.52,28049,5484,0,0,0
Groves,Example Trial,302,3.08,2.61,2.33,1.66,32775,6614,0,0,0
Groves,Example Trial,302,2.72,1.7,2.94,1.56,28665,5979,0,0,0
Groves,Example Trial,302,1.93,2.16,2.09,1.4,32746,4669,0,0,0
Groves,Example Trial,302,0.86,1.29,1.64,1.05,25830,2267,0,0,0
Groves,Example Trial,302,8.09,2.83,4.32,1.95,29468,14347,0,0,0
Groves,Example Trial,302,1.61,1.55,2.01,1.42,27478,3691,0,0,0
Groves,Example Trial,302,1.38,1.64,1.75,1.37,28492,3212,0,0,0
Groves,Example Trial,302,2.75,1.86,2.65,1.7,30470,5671,0,0,0
Groves,Example Trial,302,4.64,2.99,2.84,1.84,33673,9087,0,0,0
Groves,Example Trial,302,3.44,1.92,3.18,1.57,27865,7378,0,0,0
Groves,Example Trial,302,0.62,1.29,1.22,0.97,24622,1528,0,0,0
Groves,Example Trial,302,2.48,2.61,1.75,1.51,27810,5634,0,0,0
Groves,Example Trial,302,2.33,1.78,2.86,1.4,30588,5549,0,0,0
Groves,Example Trial,302,2.51,1.74,2.81,1.39,27076,5920,0,0,0
Groves,Example Trial,302,2.05,2.22,1.83,1.42,28140,4699,0,0,0
Groves,Example Trial,302,4.71,1.92,4.05,1.68,27736,9794,0,0,0
Groves,Example Trial,302,1.99,1.6,2.89,1.46,33924,4797,0,0,0
Groves,Example Trial,302,1.7,1.84,2.15,1.41,32811,4047,0,0,0
Groves,Example Trial,302,2.59,1.94,2.31,1.72,29760,5195,0,0,0
Groves,Example Trial,302,2.71,2.4,2.33,1.52,31364,6094,0,0,0
Groves,Example Trial,302,2.76,1.82,2.36,1.72,26767,5215,0,0,0
Groves,Example Trial,302,0.67,1.17,1.43,1,24971,1683,0,0,0
Groves,Example Trial,302,3.94,2.22,3.05,1.84,31620,7444,0,0,0
Groves,Example Trial,302,3.96,3.05,2.15,1.72,28482,8098,0,0,0
Groves,Example Trial,302,3.4,1.9,3.02,1.65,27846,7021,0,0,0
Groves,Example Trial,302,2.91,2.34,1.99,1.79,28643,5549,0,0,1
Groves,Example Trial,302,4.62,2.08,3.71,1.72,28729,9469,0,0,0
Groves,Example Trial,302,3.87,2.08,3.21,1.71,29502,7887,0,0,0
Groves,Example Trial,302,2.75,1.9,2.46,1.8,30593,5346,0,0,1
Groves,Example Trial,302,3.03,2.65,2.07,1.71,30957,6206,0,0,1
Groves,Example Trial,302,1.62,1.88,1.59,1.44,26570,3703,0,0,0
Groves,Example Trial,302,1.9,2.42,1.7,1.42,30746,4484,0,0,0
Groves,Example Trial,302,1.26,1.74,1.48,1.3,26569,3054,0,0,0
Groves,Example Trial,302,2.18,2.46,1.75,1.39,27449,5128,0,0,0
Groves,Example Trial,302,2.25,1.78,2.57,1.42,28870,5396,0,0,0
Groves,Example Trial,302,1.63,2.2,1.64,1.3,28775,4088,0,0,0
Groves,Example Trial,302,0.75,1.29,1.54,0.98,25958,1995,0,0,0
Groves,Example Trial,302,0.72,1.37,1.32,1,25116,1894,0,0,0
Groves,Example Trial,302,4.48,2.12,3.44,1.82,29627,8891,1,0,0
Groves,Example Trial,302,2.21,2.06,1.85,1.68,28970,4456,0,0,0
Groves,Example Trial,302,1.17,1.58,1.83,1.16,28666,3108,0,0,0
Groves,Example Trial,302,8.72,2.26,5.03,2.02,26333,15242,0,0,0
Groves,Example Trial,302,4.14,1.96,3.58,1.69,28643,8480,0,0,0
Groves,Example Trial,302,6.1,2.24,4.37,1.96,31452,11643,0,0,0
Groves,Example Trial,302,3.18,1.82,2.91,1.64,27313,6705,0,0,0
Groves,Example Trial,302,0.89,1.33,1.62,1.09,26387,2269,0,0,0
Groves,Example Trial,302,2.4,1.74,2.78,1.4,28217,5710,0,0,0
Groves,Example Trial,302,3.34,2.99,1.96,1.57,27547,7215,0,0,0
Groves,Example Trial,302,2.27,1.21,3.29,1.71,29988,4364,0,0,0
Groves,Example Trial,302,2.1,2.1,1.93,1.57,30301,4595,0,0,0
Groves,Example Trial,302,3.14,1.84,2.91,1.78,30352,6278,0,0,0
Groves,Example Trial,302,2.57,2.44,1.83,1.63,28320,5521,0,0,1
Groves,Example Trial,302,2.07,2.2,2.07,1.39,30580,4954,0,0,0
Groves,Example Trial,302,1.22,1.45,1.88,1.17,26142,3115,0,0,0
Groves,Example Trial,302,1.22,1.66,1.62,1.32,29096,2948,0,0,0
Groves,Example Trial,302,2.69,1.8,2.81,1.56,29332,5994,0,0,0
Groves,Example Trial,302,2.98,1.94,2.86,1.81,33700,5836,0,0,1
Groves,Example Trial,302,2.88,1.78,2.99,1.59,29382,6361,0,0,0
Groves,Example Trial,302,3.43,1.94,3.23,1.62,29595,7341,0,0,0
Groves,Example Trial,302,2.32,1.94,2.49,1.42,29566,5536,0,0,0
Groves,Example Trial,302,2.22,1.98,2.17,1.51,29224,4932,0,0,0
Groves,Example Trial,302,8.49,2.34,4.9,2.02,27280,14989,0,0,0
Groves,Example Trial,302,2.58,1.78,3.05,1.56,32826,5958,0,0,0
Groves,Example Trial,302,0.86,1.31,1.54,1.14,26742,2115,0,0,0
Groves,Example Trial,302,4.08,1.94,3.31,1.72,27070,8051,0,0,0
Groves,Example Trial,302,3.19,1.84,3.02,1.79,31180,6490,0,0,1
Groves,Example Trial,302,1.57,2.08,1.54,1.31,26727,3921,0,0,0
Groves,Example Trial,302,3.42,2.08,2.97,1.72,31068,6961,0,0,0
Groves,Example Trial,302,1.06,1.43,1.59,1.22,26169,2536,0,0,0
Groves,Example Trial,302,0.74,1.35,1.43,0.99,25826,1982,0,0,0
Groves,Example Trial,302,4.45,2.67,3.15,1.75,33075,8960,0,0,0
Groves,Example Trial,302,4.33,2.85,2.41,1.87,29663,8081,0,0,1
Groves,Example Trial,302,2.42,2.44,2.12,1.46,31207,5576,0,0,0
Groves,Example Trial,302,3.51,2.34,2.46,1.79,29356,6944,0,0,0
Groves,Example Trial,302,1.04,1.72,1.4,1.14,26395,2674,0,0,0
Groves,Example Trial,302,3.38,2.08,2.73,1.74,29232,6772,0,0,0
Groves,Example Trial,302,1.32,1.76,1.67,1.31,29169,3264,0,0,0
Groves,Example Trial,302,0.99,1.33,1.67,1.19,26698,2412,0,0,0
Groves,Example Trial,302,3.14,2.22,2.44,1.77,30534,6173,0,0,0
Groves,Example Trial,302,4.98,2.14,3.95,1.81,30722,9768,0,0,0
Groves,Example Trial,302,5.11,2.14,3.55,2.02,30031,9164,0,0,0
Groves,Example Trial,302,2.27,2.04,2.31,1.52,31554,5024,0,0,0
Groves,Example Trial,302,2.63,2.61,1.85,1.56,28640,5866,0,0,0
Groves,Example Trial,302,1.24,1.62,1.75,1.27,29035,3022,0,0,0
Groves,Example Trial,302,4.81,2.08,3.44,1.93,28710,8794,0,0,0
Groves,Example Trial,302,3.79,1.88,3.6,1.55,27679,8275,0,0,0
Groves,Example Trial,302,5.97,2.61,4,1.94,33925,11874,1,0,0
Groves,Example Trial,302,8.65,3.39,3.97,2.17,33762,14622,0,0,0
Groves,Example Trial,302,4.09,3.23,1.96,1.72,26623,8346,0,0,0
Groves,Example Trial,302,2.09,1.66,2.57,1.39,28373,5069,0,0,0
Groves,Example Trial,302,4.68,2.14,3.71,1.79,30366,9374,0,0,0
Groves,Example Trial,302,0.77,1.39,1.35,1.04,25344,1990,0,0,0
Groves,Example Trial,302,2.91,1.78,2.84,1.76,30574,6069,0,0,0
Groves,Example Trial,302,3.81,2,3.42,1.74,31237,7882,0,0,0
Groves,Example Trial,302,4.19,2.48,2.97,1.87,32872,8153,0,0,1
Groves,Example Trial,302,3.74,2.04,3.26,1.74,30940,7520,0,0,0
Groves,Example Trial,302,1.43,1.88,1.54,1.23,24902,3525,0,0,0
Groves,Example Trial,302,5.81,2.06,4.13,1.8,26358,11198,0,0,0
Groves,Example Trial,302,2.99,1.9,2.7,1.67,28652,6120,0,0,0
Groves,Example Trial,302,1.88,1.76,2.52,1.31,30904,4703,0,0,0
Groves,Example Trial,302,2.62,2.06,2.65,1.54,32087,5861,0,0,0
Groves,Example Trial,302,1.84,1.74,2.07,1.49,29166,4076,0,0,0
Groves,Example Trial,302,2.75,2.79,1.91,1.43,27710,6442,0,0,0
Groves,Example Trial,302,2.29,2.28,1.85,1.61,29654,4775,0,0,0
Groves,Example Trial,302,3.61,2.83,2.46,1.75,33748,7519,0,0,0
Groves,Example Trial,302,2.81,1.98,2.62,1.7,31384,5861,0,0,0
Groves,Example Trial,302,3.83,2.18,3.66,1.72,35831,8318,0,0,0
Groves,Example Trial,302,3.87,2.44,2.41,1.99,30237,6923,0,0,0
Groves,Example Trial,302,2.77,2.59,3.21,1.44,43220,7204,1,0,0
Groves,Example Trial,302,3.74,1.88,3.23,1.76,28576,7586,0,0,0
Groves,Example Trial,302,4.45,2.16,3.55,1.83,31533,8763,0,0,0
Groves,Example Trial,302,6.22,2.28,4.4,1.88,30321,11839,0,0,0
Groves,Example Trial,302,1.27,1.8,1.51,1.27,27180,3177,0,0,0
Groves,Example Trial,302,5,2.4,3.31,1.97,31299,9006,0,0,0
Groves,Example Trial,302,3.35,2.02,2.81,1.75,29651,6668,0,0,0
Groves,Example Trial,302,4.58,1.8,4.05,1.85,29446,8680,0,0,0
Groves,Example Trial,302,1.8,1.55,2.28,1.45,28468,4127,0,0,0
Groves,Example Trial,302,1.3,1.51,1.59,1.37,25301,2947,0,0,0
Groves,Example Trial,302,4.22,2,3.55,1.71,28770,8513,0,0,0
Groves,Example Trial,302,6.17,2.4,4.16,1.86,30097,11660,0,0,0
Groves,Example Trial,302,1.92,2.08,2.01,1.32,28743,4601,0,0,0
Groves,Example Trial,302,1.8,1.96,2.12,1.35,31164,4546,0,0,0
Groves,Example Trial,302,3.13,1.86,3.15,1.59,29762,6693,0,0,0
Groves,Example Trial,302,6.05,2.77,3.79,1.9,32969,11428,0,0,0
Groves,Example Trial,302,1.69,1.6,2.31,1.32,28868,4145,0,0,0
Groves,Example Trial,302,2.56,1.8,2.62,1.58,29106,5436,0,0,0
Groves,Example Trial,302,2.71,1.76,2.81,1.57,28651,5718,0,0,0
Groves,Example Trial,302,1.12,1.74,1.48,1.24,28511,2836,0,0,0
Groves,Example Trial,302,5.44,2.53,3.63,1.86,31400,10095,0,0,0
Groves,Example Trial,302,1.38,1.98,1.51,1.25,27081,3491,0,0,0
Groves,Example Trial,302,7.34,3.01,4.43,1.97,35788,13534,0,0,0
Groves,Example Trial,302,3.47,1.88,3.47,1.75,32900,7446,0,0,0
Groves,Example Trial,302,2.79,2.38,2.38,1.56,31671,6130,0,0,0
Groves,Example Trial,302,1.14,1.78,1.32,1.25,25763,2694,0,0,0
Groves,Example Trial,302,4.48,2.24,3.42,1.76,30096,8738,0,0,0
Groves,Example Trial,302,0.83,1.33,1.48,1.15,27273,2124,0,0,0
Groves,Example Trial,302,1.29,1.88,1.67,1.17,28475,3405,0,0,0
Groves,Example Trial,302,5.72,2.36,4.19,1.8,31117,11023,0,0,0
Groves,Example Trial,302,1.9,1.96,2.15,1.39,30828,4435,0,0,0
Groves,Example Trial,302,1.26,1.78,1.56,1.3,28649,3014,0,0,0
Groves,Example Trial,302,4.2,2.1,3.39,1.73,29323,8528,0,0,0
Groves,Example Trial,302,0.74,1.29,1.56,0.98,26650,2039,0,0,0
Groves,Example Trial,302,1.91,2.3,1.64,1.48,29228,4420,0,0,0
Groves,Example Trial,302,1.17,1.41,1.85,1.22,27199,2956,0,0,0
Groves,Example Trial,302,2.26,1.8,2.41,1.54,29559,5020,0,0,0
Groves,Example Trial,302,5.88,2.3,4.11,1.84,29580,11336,0,0,0
Groves,Example Trial,302,3.02,2.48,2.44,1.71,34263,6328,0,0,0
Groves,Example Trial,302,2.72,2.16,2.62,1.55,32249,6018,0,0,0
Groves,Example Trial,302,4.26,1.96,3.66,1.69,28458,8998,0,0,0
Groves,Example Trial,302,3.51,1.92,2.97,1.82,29568,6759,0,0,0
Groves,Example Trial,302,6.18,2.2,4.11,1.89,27652,11404,0,0,0
Groves,Example Trial,302,3.72,2.77,2.57,1.72,32915,7751,0,0,1
Groves,Example Trial,302,4.87,2.42,3.82,1.86,35307,9785,0,0,0
Groves,Example Trial,302,6.32,2.24,4.11,1.87,27240,11896,0,0,0
Groves,Example Trial,302,2.54,2,2.62,1.56,32182,5760,0,0,0
Groves,Example Trial,302,3.87,2.08,3.29,1.68,29706,8113,0,0,0
Groves,Example Trial,302,5.1,2.4,3.52,1.82,30147,9741,0,0,0
Groves,Example Trial,302,4.68,2.44,3.18,1.8,29843,9057,0,0,0
Groves,Example Trial,302,6.62,2.22,4.29,2.06,29635,11944,0,0,0
Groves,Example Trial,302,4.22,2.04,3.31,1.84,29441,8300,0,0,0
Groves,Example Trial,302,4.44,2.14,3.6,1.83,31752,8889,0,0,0
Groves,Example Trial,302,2.29,1.68,2.49,1.6,29227,4830,0,0,0
Groves,Example Trial,302,4.88,2.85,3.21,1.83,34306,9447,0,0,0
Groves,Example Trial,302,1.68,1.9,1.96,1.39,30811,4045,0,0,0
Groves,Example Trial,302,1.1,1.66,1.4,1.3,27465,2573,0,0,0
Groves,Example Trial,302,1.98,1.94,2.04,1.45,28982,4552,0,0,0
Groves,Example Trial,302,1.63,1.82,1.7,1.53,29041,3517,0,0,0
Groves,Example Trial,302,3.24,1.86,3.29,1.57,29652,7447,0,0,0
Groves,Example Trial,302,4.39,2.06,3.23,1.87,28343,8297,0,0,0
Groves,Example Trial,302,1.78,2.02,2.36,1.33,35620,4424,0,0,0
Groves,Example Trial,302,4.95,2.04,3.92,1.73,27948,10112,0,0,0
Groves,Example Trial,302,4.76,2.02,4.56,1.57,30381,10535,0,0,0
Groves,Example Trial,302,1.93,2.1,1.96,1.41,30070,4482,0,0,0
Groves,Example Trial,302,4.12,2.08,3.68,1.64,30468,8800,0,0,0
Groves,Example Trial,302,4.78,2.75,3.07,1.86,32851,9206,0,0,0
Groves,Example Trial,302,1.92,1.78,2.28,1.46,30860,4436,0,0,0
Groves,Example Trial,302,4.15,2.12,3.1,1.94,30722,7442,0,0,0
Groves,Example Trial,302,5.51,2.2,3.68,1.89,27770,10112,0,0,0
Groves,Example Trial,302,1.69,2.18,1.67,1.33,28650,4199,0,0,0
Groves,Example Trial,302,0.97,1.41,1.67,1.12,27188,2496,0,0,0
Groves,Example Trial,302,3.62,3.01,2.17,1.71,30854,7550,0,0,1
Groves,Example Trial,302,0.9,1.37,1.59,1.09,26381,2337,0,0,0
Groves,Example Trial,302,5.67,2.65,4.48,1.84,38526,11654,1,1,0
Groves,Example Trial,302,2.66,2.2,1.91,1.8,28434,4958,0,0,1
Groves,Example Trial,302,2.12,1.7,2.62,1.36,28572,4934,0,0,0
Groves,Example Trial,302,1.76,1.74,1.72,1.51,25676,3694,0,0,0
Groves,Example Trial,302,7.53,2.93,4.69,1.92,35038,14235,0,0,0
Groves,Example Trial,302,2.1,1.9,2.25,1.49,30332,4783,0,0,0
Groves,Example Trial,302,0.75,1.47,1.27,1,24892,2014,0,0,0
Groves,Example Trial,302,4.43,3.01,2.7,1.86,34122,8662,0,0,0
Groves,Example Trial,302,1.79,1.72,2.07,1.54,30631,4016,0,0,0
Groves,Example Trial,302,1.64,2.18,1.67,1.29,28636,4089,0,0,0
